STATIONS_ID,MESS_DATUM,QN_8,V_N,V_N_I,V_S1_CS,V_S1_CSA,V_S1_HHS,V_S1_NS,V_S2_CS,V_S2_CSA,V_S2_HHS,V_S2_NS,V_S3_CS,V_S3_CSA,V_S3_HHS,V_S3_NS,V_S4_CS,V_S4_CSA,V_S4_HHS,V_S4_NS
3735,1949010106,1,0,P,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3735,1949010109,1,3,P,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3735,1949010112,1,5,P,-999,-999,-999,-999,3,AC,3000,1,-999,-999,-999,-999,-999,-999,-999,-999
3735,1949010115,1,7,P,4,AS,2400,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3735,1949010118,1,4,P,-999,-999,-999,-999,4,AS,2400,4,-999,-999,-999,-999,-999,-999,-999,-999
3735,1949010206,1,5,P,-999,-999,-999,-999,6,SC,810,4,-999,-999,-999,-999,-999,-999,-999,-999
3735,1949010209,1,2,P,-999,-999,-999,-999,3,AC,3000,1,-999,-999,-999,-999,-999,-999,-999,-999
3735,1949010212,1,2,P,-999,-999,-999,-999,8,CU,990,1,-999,-999,-999,-999,-999,-999,-999,-999
3735,1949010215,1,5,P,-999,-999,-999,-999,3,AC,3000,1,-999,-999,-999,-999,-999,-999,-999,-999
3735,1949010218,1,4,P,-999,-999,-999,-999,4,AS,2700,2,-999,-999,-999,-999,-999,-999,-999,-999
3735,1949010306,1,7,P,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3735,1949010309,1,5,P,-999,-999,-999,-999,6,SC,810,4,-999,-999,-999,-999,-999,-999,-999,-999
3735,1949010312,1,7,P,4,AS,3000,5,6,SC,810,2,-999,-999,-999,-999,-999,-999,-999,-999
3735,1949010315,1,7,P,4,AS,3000,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3735,1949010318,1,8,P,7,ST,1200,5,4,AS,2400,3,-999,-999,-999,-999,-999,-999,-999,-999
3735,1949010406,1,8,P,7,ST,900,5,4,AS,3000,3,-999,-999,-999,-999,-999,-999,-999,-999
3735,1949010409,1,1,P,-999,-999,-999,-999,3,AC,3000,1,-999,-999,-999,-999,-999,-999,-999,-999
3735,1949010412,1,1,P,-999,-999,-999,-999,8,CU,990,1,-999,-999,-999,-999,-999,-999,-999,-999
3735,1949010415,1,0,P,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3735,1949010418,1,0,P,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3735,1949010506,1,-1,P,7,ST,-999,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3735,1949010509,1,-1,P,7,ST,-999,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
